From,Date,Category,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,11/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,11/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,12/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,12/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,12/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,14/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,14/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,15/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,15/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,15/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,15/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,15/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,16/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,16/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,17/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,17/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
postmaster@reply.flydubai.com,17/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,17/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,17/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,18/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,18/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,18/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,19/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,19/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,19/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,19/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,20/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,20/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,21/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,22/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,22/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
phil.culliton@kaggle.intercom-mail.com,23/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,23/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,23/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,24/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,24/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,24/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,25/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,25/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,26/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,27/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,27/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@marketing.go-jek.com,28/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,28/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,28/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
phil.culliton@kaggle.intercom-mail.com,29/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,29/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,29/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,29/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,29/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,30/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,30/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,31/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,1/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
emirates@e.emirates.email,1/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,1/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,1/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,2/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,2/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,2/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,3/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,3/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,4/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,4/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,4/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,4/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,5/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,5/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,5/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,6/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,6/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,6/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
enterprise@nus.edu.sg,6/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,6/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,6/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,6/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,7/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,7/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,7/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,7/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,8/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,9/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,10/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,10/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,11/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,11/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
emirates@e.emirates.email,11/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,12/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,13/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,13/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,13/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
yourfriends@medium.com,13/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,13/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,13/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,14/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,14/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,14/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,14/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,14/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,14/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,14/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,15/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,15/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,15/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,15/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,15/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,15/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,15/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,15/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,16/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,17/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,17/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,17/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,17/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,17/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,18/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,19/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,19/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,20/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,20/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,20/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,20/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,21/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,21/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,21/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,21/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
ocbcmarketing@ocbc.com,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,22/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,23/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,23/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,23/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,23/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,24/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,24/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,24/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,24/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,24/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,24/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,25/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,25/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,25/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,25/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,25/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,25/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,26/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,26/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,26/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
addison.howard@kaggle.intercom-mail.com,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,27/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
emirates@e.emirates.email,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@info.csa.cz,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
emirates@e.emirates.email,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,29/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,30/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,30/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,30/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,30/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,30/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,30/11/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,1/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,1/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,1/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,1/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,1/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,2/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,2/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,2/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,2/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,2/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,3/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,3/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,3/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,3/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,3/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
appstore@insideapple.apple.com,3/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,3/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,4/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,4/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,4/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,4/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,4/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,5/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,5/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,5/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,5/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,6/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,6/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,6/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,6/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,6/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,6/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,6/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,7/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,7/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
update@email.flixbus.com,7/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
emirates@e.emirates.email,8/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,8/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,9/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,9/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,9/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,9/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,9/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
update@email.flixbus.com,9/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,9/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,9/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
pro@codecademy.com,10/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,10/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,10/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,10/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
